C4H10_28r18, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Y Velocity[A/fs],-0.222220,0.226416,0.276031,-0.251991,-1.013031,-0.121913,-0.150001,0.188622,0.897258,0.934303,0.185624,-1.003879,-0.195202,-0.099775,
Z Velocity[A/fs],0.140799,-0.266646,0.211972,-0.048841,-0.338648,0.856543,-0.322942,-1.099092,0.160313,-0.121403,1.091257,0.396244,-0.917072,0.313190,
Speed[A/fs],0.390718,0.405542,0.399635,0.392388,1.095647,1.070491,1.124136,1.131352,1.122890,1.085022,1.107543,1.086162,1.164845,1.051408,
,,,,,,,,,,,,,,,
C4H10_28r41, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.08513344248499273, 0.07090499879654152, 0.1271231837169674, 0.06038603270395253, 0.001228591824350388, 0.001041889511542878, 0.001520338989779508, 0.0004576255479399183, 0.001984095211523944, 6.637807161704516e-05, 0.0008154296592689201, 0.001698125358538486, 0.0006278824651431982, 9.99650343359844e-05, 
Time[fs], 27.500000, 27.500000, 27.500000, 27.500000, 23.500000, 24.000000, 22.500000, 23.000000, 24.000000, 23.500000, 23.000000, 23.000000, 25.000000, 23.500000, 
Density Sum, 0.3530879793764943,,,,,,,,,,,,,,
X Velocity[A/fs],-0.283038,-0.186137,0.204378,0.309788,-0.386115,-0.558020,-0.983136,-0.168679,-0.637095,0.547161,0.002718,0.050180,0.800033,0.886778,
Y Velocity[A/fs],-0.231825,0.247576,0.243573,-0.244967,-0.982531,-0.091780,-0.089349,0.171114,0.906782,0.931102,0.198711,-1.075978,-0.061339,-0.289137,
Z Velocity[A/fs],0.101447,-0.236908,0.225672,-0.076310,-0.401084,0.959681,-0.266794,-1.088674,0.105029,-0.050790,1.096364,0.086524,-0.860131,0.411307,
Speed[A/fs],0.379664,0.389957,0.389905,0.402245,1.129301,1.113911,1.022604,1.114873,1.113182,1.081164,1.114230,1.080617,1.176283,1.019387,
,,,,,,,,,,,,,,,
C4H10_28r37, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.09186821687622686, 0.09610819744712368, 0.1379197340786923, 0.05166882818375809, 0.0003710783473225809, 0.0004639195244710945, 0.000686857323994679, 0.0003679274427688553, 0.001826698531446079, 0.0005541806815600515, 0.0009636297472054455, 0.00017835569491305, 0.000507149247952342, 0.1254329892719903, 
Time[fs], 28.000000, 28.000000, 28.000000, 28.000000, 23.000000, 24.500000, 23.000000, 23.000000, 24.000000, 24.000000, 23.000000, 23.500000, 24.000000, 22.500000, 
Density Sum, 0.5089177623994254,,,,,,,,,,,,,,
X Velocity[A/fs],-0.301510,-0.192679,0.191771,0.295413,-0.283986,-0.542253,-1.071145,-0.176984,-0.674078,0.673857,0.045456,0.175366,0.538742,1.055949,
Y Velocity[A/fs],-0.249000,0.278563,0.255783,-0.246451,-1.004295,-0.215358,-0.161950,0.203433,0.884727,0.898267,0.245941,-0.981528,-0.258547,-0.082172,
Z Velocity[A/fs],0.046705,-0.212243,0.256439,-0.057879,-0.342288,0.898080,-0.313512,-1.087660,0.174181,-0.282196,1.079853,0.429186,-0.952002,0.141834,
Speed[A/fs],0.393815,0.399712,0.409832,0.389046,1.098370,1.070964,1.127772,1.120586,1.125816,1.157843,1.108438,1.085519,1.124010,1.068596,
,,,,,,,,,,,,,,,
C4H10_28r7, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.08934487629276675, 0.05260581400892033, 0.1741322369081743, 0.05792862513368632, 0.0004346686321862871, 0.001208316140080561, 0.001426150325761728, 0.0003666964583313692, 0.002062027258482556, 9.006146537672552e-05, 0.0008918022888235108, 0.0001715201114261039, 0.0004842111026798855, 0.1065763392355768, 
Time[fs], 28.000000, 28.000000, 28.000000, 28.000000, 23.000000, 24.000000, 22.500000, 23.000000, 24.000000, 23.500000, 23.000000, 23.500000, 24.000000, 22.500000, 
Density Sum, 0.4877233453622732,,,,,,,,,,,,,,
X Velocity[A/fs],-0.283060,-0.209563,0.200115,0.303156,-0.316090,-0.588990,-0.979316,-0.213356,-0.629870,0.563045,0.053231,0.125001,0.490065,1.022113,
Y Velocity[A/fs],-0.224677,0.229075,0.262570,-0.261562,-1.012323,-0.123334,-0.097157,0.135890,0.915930,0.913245,0.326831,-0.984109,-0.338651,-0.070628,
Z Velocity[A/fs],0.132313,-0.266148,0.194679,-0.037241,-0.263561,0.928534,-0.187458,-1.108006,0.153478,-0.180394,1.044635,0.476969,-0.951688,0.152595,
Speed[A/fs],0.384850,0.408934,0.383261,0.402126,1.092784,1.106479,1.001818,1.136514,1.122149,1.087924,1.095862,1.100725,1.122746,1.035852,
,,,,,,,,,,,,,,,
C4H10_28r22, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.06137314969753686, 0.07294488558795333, 0.1448593478658766, 0.04032385489523017, 0.001199305784016755, 0.0007757177437136728, 0.001191452720794561, 0.0003318246806194898, 0.00219932455839168, 0.000463004710199643, 0.0006596937972385034, 0.002047551184791899, 1.816921705783525e-05, 0.08928097215250781, 
Time[fs], 28.000000, 28.000000, 28.000000, 28.000000, 23.500000, 24.000000, 22.500000, 23.000000, 23.500000, 24.000000, 23.000000, 23.000000, 24.500000, 22.500000, 
Density Sum, 0.4176682545959289,,,,,,,,,,,,,,
X Velocity[A/fs],-0.287994,-0.191718,0.201188,0.287514,-0.381354,-0.490437,-0.992867,-0.197259,-0.722093,0.673291,-0.020176,0.148293,0.642191,1.019058,
Y Velocity[A/fs],-0.241859,0.236225,0.288352,-0.257113,-0.941606,-0.231492,-0.035481,0.155717,0.920282,0.896463,0.323487,-0.994374,-0.279958,-0.068911,
Z Velocity[A/fs],0.115508,-0.249984,0.212701,-0.045208,-0.449458,0.934428,-0.174885,-1.082987,0.066378,-0.257241,1.066961,0.345429,-0.920069,0.242287,
Speed[A/fs],0.393419,0.393764,0.410933,0.388349,1.110885,1.080404,1.008776,1.111765,1.171641,1.150278,1.115103,1.063058,1.156422,1.049729,
,,,,,,,,,,,,,,,
C4H10_28r36, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.09631825244721448, 0.07494360808057543, 0.1037560116919566, 0.03621221850424025, 0.001128972128303114, 0.0003161276152151376, 0.001087413661789727, 0.0004130341782992031, 0.0002032594656431194, 9.253793051175663e-05, 0.0009957972673707578, 0.0002237700714182461, 2.806801298757205e-05, 0.1151597367094059, 
Time[fs], 27.500000, 27.500000, 27.500000, 27.500000, 23.500000, 24.500000, 22.500000, 23.000000, 24.500000, 23.500000, 23.000000, 23.500000, 24.500000, 22.500000, 
Density Sum, 0.4308788077649313,,,,,,,,,,,,,,
X Velocity[A/fs],-0.270377,-0.188682,0.199839,0.305468,-0.280195,-0.477667,-1.000132,-0.187156,-0.637908,0.540995,-0.006225,0.111276,0.731216,1.026592,
Y Velocity[A/fs],-0.262362,0.273824,0.267349,-0.253239,-0.963991,-0.301250,-0.049132,0.217216,0.866895,0.944372,0.216096,-0.995163,-0.168567,-0.066241,
Z Velocity[A/fs],0.031149,-0.225467,0.215280,-0.037210,-0.487862,0.921158,-0.185828,-1.079059,0.214224,-0.153753,1.082067,0.426719,-0.882111,0.301673,
Speed[A/fs],0.378032,0.401766,0.397186,0.398529,1.116152,1.080486,1.018435,1.116503,1.097418,1.099160,1.103452,1.088495,1.158107,1.072048,
,,,,,,,,,,,,,,,
C4H10_28r27, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.08059845998610533, 0.0845766511321397, 0.1583686349975987, 0.04230882413896534, 0.0004737400146088022, 0.0004686419014226458, 0.001177091411806587, 0.0004656174642869357, 0.001477105705838521, 8.818380083017648e-05, 0.0006581015521561239, 0.002399251356345237, 2.760600597283624e-05, 0.1075826302703481, 
Time[fs], 27.500000, 27.500000, 27.500000, 27.500000, 23.000000, 24.500000, 22.500000, 23.000000, 24.000000, 23.500000, 23.000000, 23.000000, 24.500000, 22.500000, 
Density Sum, 0.4806705397384251,,,,,,,,,,,,,,
X Velocity[A/fs],-0.287631,-0.167037,0.183938,0.321139,-0.281452,-0.578049,-0.962988,-0.087194,-0.657019,0.569824,-0.114729,0.099669,0.770290,1.003404,
Y Velocity[A/fs],-0.254100,0.254247,0.245427,-0.243081,-1.021117,-0.201152,-0.068378,0.322274,0.914003,0.913706,0.224219,-1.041300,-0.190342,-0.076262,
Z Velocity[A/fs],0.032648,-0.233411,0.239714,-0.045218,-0.309931,0.883213,-0.305126,-1.063905,0.123679,-0.118532,1.080223,0.228214,-0.871205,0.362034,
Speed[A/fs],0.385181,0.383437,0.389269,0.405294,1.103608,1.074555,1.012483,1.115059,1.132419,1.083332,1.109197,1.070664,1.178378,1.069441,
,,,,,,,,,,,,,,,
C4H10_28r47, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.06666287504053964, 0.09171842359262407, 0.163486876232888, 0.04978889323739062, 0.001155662369966644, 0.000442202889988513, 0.001253430845791265, 0.0003522979613930289, 0.002485468664580445, 8.511255084422461e-05, 0.0006301871844846842, 0.002645434022074552, 0.0006743252576753253, 0.01738067186875434, 
Time[fs], 27.500000, 27.500000, 27.500000, 27.500000, 23.500000, 24.500000, 22.500000, 23.000000, 23.500000, 23.500000, 23.000000, 23.000000, 25.000000, 23.000000, 
Density Sum, 0.3987618617189954,,,,,,,,,,,,,,
X Velocity[A/fs],-0.273596,-0.186552,0.183975,0.314076,-0.296114,-0.556110,-0.972350,-0.077012,-0.673583,0.580920,-0.091370,0.062979,0.814061,0.880123,
Y Velocity[A/fs],-0.267626,0.264786,0.258133,-0.247114,-0.961685,-0.253238,-0.057022,0.227388,0.925742,0.925519,0.264526,-1.051227,-0.125840,-0.155414,
Z Velocity[A/fs],0.038875,-0.222528,0.223295,-0.038729,-0.507492,0.895095,-0.229144,-1.076427,0.094346,-0.139063,1.078687,0.225944,-0.846877,0.404224,
Speed[A/fs],0.384694,0.392978,0.387738,0.401508,1.126973,1.083782,1.000612,1.102874,1.148745,1.101541,1.114400,1.077078,1.181411,0.980901,
,,,,,,,,,,,,,,,
C4H10_28r3, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.1056824605018831, 0.09485082826387514, 0.1199488803520557, 0.05131767423121705, 0.001399390381419855, 0.0004077091160700672, 0.001369612050573923, 0.0004953519412136377, 0.0002978736868829862, 9.1150738033448e-05, 0.0007687526130596192, 0.002897317953319668, 3.22348400058291e-05, 0.01759336857515737, 
Time[fs], 27.500000, 27.500000, 27.500000, 27.500000, 23.500000, 24.500000, 22.500000, 23.000000, 24.500000, 23.500000, 23.000000, 23.000000, 24.500000, 23.000000, 
Density Sum, 0.3971526052447673,,,,,,,,,,,,,,
X Velocity[A/fs],-0.276500,-0.173820,0.199867,0.311876,-0.286168,-0.470217,-1.000126,-0.131718,-0.638301,0.524918,-0.089266,0.082856,0.713087,0.917238,
Y Velocity[A/fs],-0.250478,0.253533,0.267555,-0.247314,-0.986944,-0.290956,-0.000426,0.208059,0.882934,0.955070,0.246838,-0.997551,-0.252305,-0.067521,
Z Velocity[A/fs],0.032821,-0.234340,0.209373,-0.039829,-0.442174,0.923841,-0.157017,-1.088434,0.115175,-0.027246,1.079847,0.382770,-0.891688,0.316979,
Speed[A/fs],0.374524,0.386532,0.394170,0.400021,1.118691,1.076681,1.012377,1.115942,1.095566,1.090156,1.111290,1.071674,1.169299,0.972810,
,,,,,,,,,,,,,,,
C4H10_28r9, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.1034982750367438, 0.1048548369680735, 0.126923954467026, 0.04326944017880321, 0.0005721061823421124, 5.17090555641141e-06, 0.0171694220453919, 0.0005120668735446609, 0.002585801493421119, 0.0006270909652215922, 0.001207077004896102, 0.000110439845192318, 0.002608831402170988, 0.1565928317341559, 
Time[fs], 28.000000, 28.000000, 28.000000, 28.000000, 23.000000, 25.000000, 23.500000, 23.000000, 24.000000, 24.000000, 23.000000, 23.500000, 23.000000, 22.500000, 
Density Sum, 0.5605373451025395,,,,,,,,,,,,,,
X Velocity[A/fs],-0.313765,-0.197190,0.209086,0.293497,-0.230421,-0.679170,-1.031761,-0.229134,-0.648131,0.651810,0.077991,0.256935,0.340546,1.045040,
Y Velocity[A/fs],-0.235401,0.259138,0.217142,-0.217045,-1.054670,-0.071226,-0.258900,0.234761,0.884195,0.920689,0.140003,-0.986106,-0.105356,-0.066197,
Z Velocity[A/fs],0.075295,-0.212447,0.261984,-0.142364,-0.062814,0.850839,-0.384287,-1.073279,0.098575,-0.099126,1.069926,0.374720,-1.017974,0.094006,
Speed[A/fs],0.399414,0.388806,0.399378,0.391812,1.081373,1.090996,1.131034,1.122294,1.100723,1.132409,1.081862,1.085742,1.078584,1.051345,
,,,,,,,,,,,,,,,
C4H10_28r23, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.04988567450374051, 0.09631236047837596, 0.1715011222604592, 0.0536538164529782, 0.001191269108287708, 0.0006092168729689285, 0.001694512406302022, 0.0004207912616047804, 0.001637837302131813, 0.0006480648443957755, 0.0009421542793671958, 0.001363223952663467, 2.67067975314553e-05, 0.01295875402280519, 
Time[fs], 27.500000, 27.500000, 27.500000, 27.500000, 23.500000, 24.500000, 22.500000, 23.000000, 24.000000, 24.000000, 23.000000, 23.000000, 24.500000, 23.000000, 
Density Sum, 0.3928455045436121,,,,,,,,,,,,,,
X Velocity[A/fs],-0.281795,-0.188942,0.186839,0.326779,-0.369147,-0.496945,-0.997823,-0.163150,-0.638018,0.687876,0.056030,-0.004471,0.757521,0.894141,
Y Velocity[A/fs],-0.251032,0.266534,0.252770,-0.246490,-0.987964,-0.262788,-0.004514,0.253143,0.906793,0.895701,0.212363,-1.050624,-0.190019,-0.185777,
Z Velocity[A/fs],0.029632,-0.228958,0.217594,-0.026787,-0.451903,0.933030,-0.172759,-1.075853,0.187824,-0.165841,1.093993,0.175691,-0.868535,0.370708,
Speed[A/fs],0.378554,0.398950,0.382294,0.410194,1.147414,1.089292,1.012678,1.117210,1.124553,1.141471,1.115821,1.065222,1.168032,0.985610,
,,,,,,,,,,,,,,,
C4H10_28r13, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.08424950937053978, 0.08664045095613512, 0.1359519139082676, 0.03620358890045677, 0.0002656667270357821, 0.0008586163465952482, 0.001060517340975432, 0.0003085798277925904, 0.000222551330610391, 0.00175424475108592, 0.0008586427752466349, 0.001394998246839171, 3.018868230647505e-05, 0.01695742342487557, 
Time[fs], 28.000000, 28.000000, 28.000000, 28.000000, 23.000000, 24.000000, 22.500000, 23.000000, 24.500000, 23.000000, 23.000000, 23.000000, 24.500000, 23.000000, 
Density Sum, 0.3667568925887625,,,,,,,,,,,,,,
X Velocity[A/fs],-0.287708,-0.198659,0.201527,0.287973,-0.321026,-0.536579,-0.979827,-0.233265,-0.623786,0.454796,0.079509,0.098338,0.772354,0.904880,
Y Velocity[A/fs],-0.253694,0.281600,0.210846,-0.233576,-1.015870,-0.255738,-0.102146,0.311157,0.863784,0.962171,0.138992,-1.027221,-0.041080,-0.120938,
Z Velocity[A/fs],0.035017,-0.210631,0.265737,-0.145140,-0.336990,0.927764,-0.268556,-1.055090,0.292416,-0.073455,1.073039,0.235995,-0.861974,0.323376,
Speed[A/fs],0.385179,0.403893,0.394570,0.398186,1.117414,1.101846,1.021087,1.124476,1.104871,1.066774,1.084921,1.058559,1.158109,0.968507,
,,,,,,,,,,,,,,,
C4H10_28r32, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.06688898657309805, 0.07722217186130095, 0.1958461080413955, 0.0448460371980978, 0.0009703445068972663, 0.0005029569207835765, 0.001635541059067655, 0.0003676872111947436, 0.001653444761384136, 0.0005067592478625479, 0.0008572473955036832, 0.001788569254132467, 0.0006786720258650791, 0.09703051000045455, 
Time[fs], 27.500000, 27.500000, 27.500000, 27.500000, 23.500000, 24.500000, 22.500000, 23.000000, 24.000000, 24.000000, 23.000000, 23.000000, 25.000000, 22.500000, 
Density Sum, 0.490795036057038,,,,,,,,,,,,,,
X Velocity[A/fs],-0.271313,-0.193407,0.183527,0.315067,-0.256995,-0.537118,-0.978238,-0.158379,-0.630638,0.697141,-0.039483,0.041141,0.718714,1.005176,
Y Velocity[A/fs],-0.257899,0.271800,0.255932,-0.243038,-0.954298,-0.255155,-0.054928,0.280975,0.893535,0.879220,0.243790,-1.045363,-0.253005,-0.057549,
Z Velocity[A/fs],0.029964,-0.224633,0.221580,-0.030039,-0.563129,0.897489,-0.234274,-1.065026,0.259460,-0.171568,1.101640,0.286717,-0.855620,0.309971,
Speed[A/fs],0.375527,0.402171,0.385073,0.399046,1.137474,1.076609,1.007398,1.112794,1.124023,1.135107,1.128983,1.084750,1.145708,1.053457,
,,,,,,,,,,,,,,,
C4H10_28r35, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.06765423732902233, 0.08250747691869639, 0.189081952119093, 0.04464169194261638, 0.0002905274436223526, 0.0008871429768644275, 0.001477679374494553, 0.0004869169561965688, 0.001506799469214199, 3.004896324660654e-05, 0.0008452110693689193, 0.001226139389774789, 0.000560503242880218, 0.0001002559261472818, 
Time[fs], 28.000000, 28.000000, 28.000000, 28.000000, 23.000000, 24.000000, 22.500000, 23.000000, 24.000000, 24.500000, 23.000000, 23.000000, 25.000000, 23.500000, 
Density Sum, 0.3912965831212379,,,,,,,,,,,,,,
X Velocity[A/fs],-0.292833,-0.212372,0.196856,0.285958,-0.393949,-0.504930,-0.997166,-0.190519,-0.649027,0.798775,0.137510,0.086611,0.808046,0.873656,
Y Velocity[A/fs],-0.229942,0.244935,0.260224,-0.233321,-0.984542,-0.196126,-0.079186,0.207249,0.899518,0.874251,0.206613,-1.059794,-0.076602,-0.253110,
Z Velocity[A/fs],0.117603,-0.256140,0.233235,-0.093474,-0.314608,0.959531,-0.178259,-1.099838,0.243243,-0.213295,1.066000,0.031043,-0.846438,0.411526,
Speed[A/fs],0.390455,0.413162,0.401083,0.380721,1.106118,1.101871,1.016064,1.135294,1.135577,1.203267,1.094510,1.063780,1.172717,0.998345,
,,,,,,,,,,,,,,,
C4H10_28r43, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.08832758364125597, 0.07781331600835149, 0.1822352479219692, 0.03124722580627229, 0.001136080293542486, 0.0007238542466005031, 0.00161624681731656, 0.0004345661377585367, 0.002204184175937196, 2.599451281262891e-05, 0.001023824278005163, 0.001751927076510123, 2.570536913780876e-05, 0.1006924208934816, 
Time[fs], 27.500000, 27.500000, 27.500000, 27.500000, 23.500000, 24.000000, 22.500000, 23.000000, 23.500000, 24.500000, 23.000000, 23.000000, 24.500000, 22.500000, 
Density Sum, 0.4892581771789517,,,,,,,,,,,,,,
X Velocity[A/fs],-0.285072,-0.185238,0.182866,0.317579,-0.331527,-0.509891,-0.984303,-0.199101,-0.688898,0.783214,0.062582,0.042342,0.719421,1.003757,
Y Velocity[A/fs],-0.222967,0.224597,0.260448,-0.240406,-0.971426,-0.274541,-0.020904,0.136355,0.928824,0.868843,0.280618,-1.050330,-0.165814,-0.141462,
Z Velocity[A/fs],0.120063,-0.267008,0.230436,-0.035220,-0.463891,0.949421,-0.119811,-1.098080,0.011405,-0.188295,1.060939,0.295548,-0.909895,0.251707,
Speed[A/fs],0.381308,0.395032,0.392905,0.399864,1.126398,1.112098,0.991788,1.124283,1.156471,1.184807,1.099206,1.091941,1.171738,1.044460,
,,,,,,,,,,,,,,,
C4H10_28r17, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.09143277494973336, 0.09265136643731149, 0.1511935313894001, 0.05612905534347098, 0.001085267438992859, 0.000721501513612165, 0.0007858275180782526, 0.0003820583801193021, 0.001786032505662937, 2.928999218234357e-05, 0.001074287348572588, 0.0001799714105256846, 0.0006949402522214571, 0.1288346616860075, 
Time[fs], 27.500000, 27.500000, 27.500000, 27.500000, 23.500000, 24.500000, 23.000000, 23.000000, 24.000000, 24.500000, 23.000000, 23.500000, 24.000000, 22.500000, 
Density Sum, 0.5269805661658911,,,,,,,,,,,,,,
X Velocity[A/fs],-0.291593,-0.181817,0.196161,0.308016,-0.222795,-0.519336,-1.077685,-0.259671,-0.591594,0.826176,0.048043,0.129558,0.522015,1.013562,
Y Velocity[A/fs],-0.248515,0.262490,0.262764,-0.243934,-1.024536,-0.291404,-0.097431,0.345531,0.904797,0.833883,0.216328,-0.982949,-0.292361,-0.118716,
Z Velocity[A/fs],0.026369,-0.216012,0.222165,-0.035849,-0.369371,0.898619,-0.302975,-1.017624,0.274013,-0.202713,1.084599,0.478213,-0.928765,0.195971,
Speed[A/fs],0.384033,0.385512,0.396082,0.394541,1.111642,1.078027,1.123695,1.105613,1.115223,1.191226,1.107005,1.100755,1.104798,1.039137,
,,,,,,,,,,,,,,,
C4H10_28r49, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.09148591142807286, 0.08570820463722727, 0.1500955561791578, 0.0443243182392126, 0.001537840341010747, 0.0004990881916227412, 0.00125556739761867, 0.0004433546203535629, 0.001953729443846302, 9.313074842341191e-05, 0.0009430367241945512, 0.002032645018587677, 0.0005795631915824478, 0.1278802973980779, 
Time[fs], 27.500000, 27.500000, 27.500000, 27.500000, 23.500000, 24.500000, 22.500000, 23.000000, 24.000000, 23.500000, 23.000000, 23.000000, 24.000000, 22.500000, 
Density Sum, 0.5088322435589885,,,,,,,,,,,,,,
X Velocity[A/fs],-0.287067,-0.184484,0.217574,0.297431,-0.345600,-0.469459,-1.017857,-0.163879,-0.674998,0.540496,0.045596,0.082467,0.598137,1.023077,
Y Velocity[A/fs],-0.238676,0.262297,0.240184,-0.236920,-0.971465,-0.283793,-0.011005,0.139088,0.905484,0.934121,0.238719,-0.995476,-0.207526,-0.076837,
Z Velocity[A/fs],0.059826,-0.219763,0.246201,-0.099962,-0.447305,0.911361,-0.118422,-1.098182,0.009399,-0.163809,1.073135,0.347292,-0.916766,0.194775,
Speed[A/fs],0.378092,0.388755,0.406991,0.393178,1.123951,1.063725,1.024782,1.119020,1.129430,1.091582,1.100311,1.057538,1.114134,1.044283,
,,,,,,,,,,,,,,,
C4H10_28r42, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.08187002091713176, 0.09273943142882658, 0.1428078808304771, 0.04639485508146098, 0.001023437185876123, 0.0005197593364216802, 0.001235819914740037, 0.0004627260389615586, 0.001277123803277217, 0.0005616599685807659, 0.0008965170391228316, 0.001652925779989674, 2.692703673007872e-05, 0.1282361901748089, 
Time[fs], 27.500000, 27.500000, 27.500000, 27.500000, 23.500000, 24.500000, 22.500000, 23.000000, 24.000000, 24.000000, 23.000000, 23.000000, 24.500000, 22.500000, 
Density Sum, 0.4997052745364052,,,,,,,,,,,,,,
X Velocity[A/fs],-0.290947,-0.169110,0.191312,0.298870,-0.255914,-0.513552,-0.972338,-0.164507,-0.671542,0.686196,0.016961,0.078549,0.735407,1.013839,
Y Velocity[A/fs],-0.250649,0.250322,0.258804,-0.247614,-0.952439,-0.303486,-0.040812,0.380031,0.892176,0.923191,0.211961,-1.063935,-0.127062,-0.144371,
Z Velocity[A/fs],0.054005,-0.228719,0.241205,-0.040210,-0.552407,0.890350,-0.247836,-1.037458,0.197923,-0.172852,1.076369,0.209126,-0.898074,0.330542,
Speed[A/fs],0.387804,0.378908,0.402193,0.390195,1.130392,1.071710,1.004256,1.117052,1.134072,1.163196,1.097172,1.087135,1.167692,1.076090,
,,,,,,,,,,,,,,,
C4H10_28r10, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.05911793004962244, 0.07981927125930784, 0.1874210922170573, 0.05034396805537466, 0.0002966045583274113, 0.001595603466887273, 0.001346628391758069, 0.0003078775147393871, 0.001799077445901189, 0.001698689857747958, 0.0007041697514141359, 0.001360341168589509, 2.518064214049016e-05, 0.1301671252600078, 
Time[fs], 28.000000, 28.000000, 28.000000, 28.000000, 23.000000, 24.000000, 22.500000, 23.000000, 24.000000, 23.000000, 23.000000, 23.000000, 24.500000, 22.500000, 
Density Sum, 0.5160035596388755,,,,,,,,,,,,,,
X Velocity[A/fs],-0.273493,-0.201776,0.188307,0.299218,-0.347178,-0.594888,-0.958715,-0.269845,-0.668218,0.459503,0.072104,0.102189,0.688696,0.990843,
Y Velocity[A/fs],-0.225284,0.236390,0.253172,-0.248503,-1.002549,-0.086008,-0.116257,0.186922,0.887151,0.956758,0.129791,-1.015457,-0.138834,-0.054109,
Z Velocity[A/fs],0.126686,-0.269363,0.220419,-0.075674,-0.283765,0.929427,-0.240629,-1.086034,0.230385,-0.052929,1.089835,0.342805,-0.906966,0.245282,
Speed[A/fs],0.376299,0.411278,0.384890,0.396247,1.098253,1.106853,0.995265,1.134560,1.134297,1.062700,1.099903,1.076620,1.147242,1.022184,
,,,,,,,,,,,,,,,
C4H10_28r12, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.07154385345552977, 0.0672528916081067, 0.1181576380670633, 0.05925910703692976, 0.00030592840847187, 0.0004400082056818128, 0.00107622100585609, 0.0002752398495330562, 0.001965186779285794, 0.0004940164004504902, 0.0008101242258973531, 0.001917762614210887, 0.0005202858287686942, 0.1041528921772752, 
Time[fs], 27.500000, 27.500000, 27.500000, 27.500000, 23.000000, 24.500000, 22.500000, 23.000000, 23.500000, 24.000000, 23.000000, 23.000000, 24.000000, 22.500000, 
Density Sum, 0.4281711556630608,,,,,,,,,,,,,,
X Velocity[A/fs],-0.279707,-0.196696,0.205749,0.307717,-0.272963,-0.516149,-0.992772,-0.176326,-0.656982,0.742462,0.032809,0.143669,0.539187,1.036856,
Y Velocity[A/fs],-0.266625,0.267534,0.272469,-0.249621,-1.022699,-0.174497,-0.019851,0.216642,0.942107,0.872173,0.232055,-1.011335,-0.245718,-0.103088,
Z Velocity[A/fs],0.034601,-0.214156,0.212714,-0.030138,-0.345104,0.936492,-0.239825,-1.076179,0.175064,-0.123743,1.085040,0.329146,-0.952293,0.197032,
Speed[A/fs],0.387972,0.395128,0.402268,0.397377,1.113337,1.083456,1.021522,1.111839,1.161826,1.152062,1.110062,1.073208,1.121589,1.060434,
,,,,,,,,,,,,,,,
C4H10_28r1, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
