C2H2_14r176, C[0], C[1], H[2], H[3], 
Time[fs], 60.000000, 63.000000, 26.500000, 26.500000, 
Density Sum, 3.594513218463935,,,,
X Velocity[A/fs],-0.168144,0.157137,-0.675714,0.670605,
Y Velocity[A/fs],0.003693,-0.003086,-0.079134,0.063412,
Z Velocity[A/fs],-0.000832,0.003130,-0.072549,-0.012569,
Speed[A/fs],0.168186,0.157198,0.684189,0.673714,
,,,,,
C2H2_14r104, C[0], C[1], H[2], H[3], 
Densities, 1.882488932546012, 1.768312321475618, 0.0007664633272632481, 6.101548422910847e-05, 
Time[fs], 64.000000, 61.000000, 26.500000, 26.500000, 
Density Sum, 3.651628732833122,,,,
X Velocity[A/fs],-0.154494,0.164322,-0.667641,0.680281,
Y Velocity[A/fs],-0.005162,0.005295,0.065863,-0.014770,
Z Velocity[A/fs],0.005376,0.001366,-0.043403,0.019835,
Speed[A/fs],0.154673,0.164413,0.672285,0.680731,
,,,,,
C2H2_14r127, C[0], C[1], H[2], H[3], 
Densities, 2.026022514889797, 1.759360676067506, 0.0007405676309916052, 0.0001576109246243492, 
Time[fs], 63.500000, 66.500000, 26.500000, 27.000000, 
Density Sum, 3.786281369512919,,,,
X Velocity[A/fs],-0.156488,0.147826,-0.664713,0.687944,
Y Velocity[A/fs],-0.006016,0.000420,0.065255,-0.045553,
Z Velocity[A/fs],0.003562,-0.001168,0.063396,-0.036130,
Speed[A/fs],0.156644,0.147831,0.670910,0.690396,
,,,,,
C2H2_14r180, C[0], C[1], H[2], H[3], 
Densities, 1.744270604078153, 1.894891845669906, 0.0006855869390890262, 6.47388511613233e-05, 
Time[fs], 62.500000, 61.500000, 26.500000, 26.500000, 
Density Sum, 3.63991277553831,,,,
X Velocity[A/fs],-0.159659,0.162210,-0.673931,0.660957,
Y Velocity[A/fs],-0.000678,-0.001998,0.008173,0.043693,
Z Velocity[A/fs],-0.007509,0.003946,0.078409,-0.085328,
Speed[A/fs],0.159837,0.162270,0.678526,0.667872,
,,,,,
C2H2_14r130, C[0], C[1], H[2], H[3], 
Densities, 1.686653285889521, 1.995114384620997, 0.0008525142478481144, 7.685047202254939e-05, 
Time[fs], 63.000000, 63.500000, 26.500000, 26.500000, 
Density Sum, 3.682697035230389,,,,
X Velocity[A/fs],-0.159571,0.156425,-0.663746,0.656336,
Y Velocity[A/fs],0.002341,0.003746,0.045476,-0.059421,
Z Velocity[A/fs],0.002008,0.004684,0.092493,-0.072683,
Speed[A/fs],0.159601,0.156540,0.671701,0.663016,
,,,,,
C2H2_14r29, C[0], C[1], H[2], H[3], 
Densities, 2.26848618613295, 1.424875459101968, 0.0007237903121953745, 2.900559375229977e-05, 
Time[fs], 65.000000, 63.500000, 26.500000, 26.500000, 
Density Sum, 3.694114441140866,,,,
X Velocity[A/fs],-0.151844,0.156159,-0.669640,0.663298,
Y Velocity[A/fs],0.001494,0.008533,-0.029424,-0.052797,
Z Velocity[A/fs],-0.005491,-0.004468,-0.040664,-0.027557,
Speed[A/fs],0.151950,0.156456,0.671519,0.665966,
,,,,,
C2H2_14r194, C[0], C[1], H[2], H[3], 
Densities, 1.882057947840254, 1.790217875387921, 0.0005852675102067765, 6.380292919232372e-05, 
Time[fs], 62.000000, 62.500000, 26.500000, 26.500000, 
Density Sum, 3.672924893667574,,,,
X Velocity[A/fs],-0.160455,0.159239,-0.661651,0.665423,
Y Velocity[A/fs],-0.002972,-0.010217,0.096724,-0.092436,
Z Velocity[A/fs],0.003659,0.000388,-0.068596,0.046704,
Speed[A/fs],0.160524,0.159566,0.672192,0.673434,
,,,,,
C2H2_14r97, C[0], C[1], H[2], H[3], 
Densities, 1.868913352572439, 1.778678893833967, 0.0009728766672359065, 5.086234747873298e-05, 
Time[fs], 64.500000, 63.000000, 26.500000, 26.500000, 
Density Sum, 3.648615985421121,,,,
X Velocity[A/fs],-0.154287,0.158826,-0.676203,0.664805,
Y Velocity[A/fs],-0.004774,0.001980,0.009459,0.058434,
Z Velocity[A/fs],0.008313,0.000096,0.022782,0.055465,
Speed[A/fs],0.154584,0.158838,0.676653,0.669669,
,,,,,
C2H2_14r190, C[0], C[1], H[2], H[3], 
Densities, 2.043984286152021, 1.60342307524806, 0.0006690843813588103, 4.374763452432979e-05, 
Time[fs], 63.000000, 64.000000, 26.500000, 26.500000, 
Density Sum, 3.648120193415964,,,,
X Velocity[A/fs],-0.157278,0.156554,-0.675394,0.661738,
Y Velocity[A/fs],0.002863,0.000269,0.023481,0.071058,
Z Velocity[A/fs],-0.004173,-0.004512,0.064272,-0.051736,
Speed[A/fs],0.157359,0.156619,0.678852,0.667550,
,,,,,
C2H2_14r66, C[0], C[1], H[2], H[3], 
Densities, 1.949184554729315, 1.756770545536013, 0.0007770172801740137, 6.371110200735444e-05, 
Time[fs], 67.000000, 62.000000, 26.500000, 26.500000, 
Density Sum, 3.706795828647509,,,,
X Velocity[A/fs],-0.147168,0.162143,-0.660422,0.665816,
Y Velocity[A/fs],-0.000902,0.000494,0.042975,-0.013494,
Z Velocity[A/fs],0.000089,-0.004090,-0.050741,0.066891,
Speed[A/fs],0.147171,0.162195,0.663761,0.669304,
,,,,,
C2H2_14r152, C[0], C[1], H[2], H[3], 
Densities, 2.239361352500331, 1.489887089560981, 0.001059578610997968, 0.0001432251925661428, 
Time[fs], 63.000000, 66.500000, 26.500000, 27.000000, 
Density Sum, 3.730451245864876,,,,
X Velocity[A/fs],-0.158662,0.147148,-0.670136,0.685211,
Y Velocity[A/fs],-0.003419,0.001850,0.066485,-0.041086,
Z Velocity[A/fs],-0.000482,-0.001182,0.044412,0.040018,
Speed[A/fs],0.158699,0.147164,0.674889,0.687607,
,,,,,
C2H2_14r188, C[0], C[1], H[2], H[3], 
Densities, 1.645252221238866, 2.049543921621024, 0.0007995694990049198, 6.125323536807805e-05, 
Time[fs], 66.000000, 62.000000, 26.500000, 26.500000, 
Density Sum, 3.695656965594263,,,,
X Velocity[A/fs],-0.149947,0.161732,-0.661009,0.660244,
Y Velocity[A/fs],0.001115,-0.004112,0.052117,-0.076829,
Z Velocity[A/fs],0.000226,-0.000017,0.040971,0.046180,
Speed[A/fs],0.149952,0.161784,0.664325,0.666301,
,,,,,
C2H2_14r117, C[0], C[1], H[2], H[3], 
Densities, 1.725501095650575, 1.99060916916931, 0.0006984156734691592, 6.73427188028652e-05, 
Time[fs], 66.000000, 63.500000, 26.500000, 26.500000, 
Density Sum, 3.716876023212157,,,,
X Velocity[A/fs],-0.148356,0.156568,-0.665004,0.662339,
Y Velocity[A/fs],0.003086,-0.002850,-0.059991,0.065441,
Z Velocity[A/fs],0.002689,0.003450,0.043506,-0.077738,
Speed[A/fs],0.148412,0.156632,0.669120,0.670089,
,,,,,
C2H2_14r198, C[0], C[1], H[2], H[3], 
Densities, 2.046448366422163, 1.580036362880139, 0.0009234452390233779, 5.890130323041185e-05, 
Time[fs], 62.500000, 63.500000, 26.500000, 26.500000, 
Density Sum, 3.627467075844555,,,,
X Velocity[A/fs],-0.158468,0.157528,-0.679203,0.667081,
Y Velocity[A/fs],0.003738,0.001435,-0.052790,0.033970,
Z Velocity[A/fs],-0.000073,0.018715,0.032845,0.034102,
Speed[A/fs],0.158512,0.158642,0.682042,0.668816,
,,,,,
C2H2_14r200, C[0], C[1], H[2], H[3], 
Densities, 1.175352960130252, 2.450611340783658, 0.001015336259543312, 7.767686556029289e-05, 
Time[fs], 63.000000, 62.500000, 26.500000, 26.500000, 
Density Sum, 3.627057314039014,,,,
X Velocity[A/fs],-0.157392,0.157209,-0.672198,0.668197,
Y Velocity[A/fs],-0.012003,0.000043,0.080974,-0.061922,
Z Velocity[A/fs],-0.000642,-0.000441,-0.013430,-0.048837,
Speed[A/fs],0.157851,0.157209,0.677190,0.672834,
,,,,,
C2H2_14r136, C[0], C[1], H[2], H[3], 
Densities, 2.225659803803312, 1.486988752176918, 0.001158742402301159, 8.28600131073409e-05, 
Time[fs], 64.500000, 65.000000, 26.500000, 26.500000, 
Density Sum, 3.713890158395639,,,,
X Velocity[A/fs],-0.152876,0.152817,-0.669400,0.663638,
Y Velocity[A/fs],0.016245,0.002201,-0.053069,-0.031555,
Z Velocity[A/fs],-0.000762,-0.001847,-0.017854,0.048748,
Speed[A/fs],0.153738,0.152844,0.671738,0.666174,
,,,,,
C2H2_14r67, C[0], C[1], H[2], H[3], 
Densities, 1.63113723068576, 2.133279514732632, 0.0005538177076608864, 9.59854783279407e-05, 
Time[fs], 67.000000, 63.000000, 26.500000, 26.500000, 
Density Sum, 3.76506654860438,,,,
X Velocity[A/fs],-0.146736,0.157029,-0.661014,0.668699,
Y Velocity[A/fs],0.000946,-0.003641,0.026300,0.037910,
Z Velocity[A/fs],0.001832,0.004079,-0.047496,-0.033449,
Speed[A/fs],0.146751,0.157124,0.663239,0.670607,
,,,,,
C2H2_14r41, C[0], C[1], H[2], H[3], 
Densities, 2.127536753992233, 1.491181678670824, 0.0009424619729571144, 8.394737729043278e-05, 
Time[fs], 61.000000, 63.000000, 26.500000, 26.500000, 
Density Sum, 3.619744842013305,,,,
X Velocity[A/fs],-0.164139,0.157363,-0.669220,0.668653,
Y Velocity[A/fs],-0.005945,0.000110,0.080941,0.002256,
Z Velocity[A/fs],-0.007575,0.005012,0.095936,-0.077962,
Speed[A/fs],0.164422,0.157443,0.680890,0.673187,
,,,,,
C2H2_14r167, C[0], C[1], H[2], H[3], 
Densities, 1.933672026216909, 1.750440414710407, 0.0007542253373645458, 5.354354070492142e-05, 
Time[fs], 62.000000, 65.000000, 26.500000, 26.500000, 
Density Sum, 3.684920209805385,,,,
X Velocity[A/fs],-0.162972,0.150845,-0.671203,0.656156,
Y Velocity[A/fs],0.000993,-0.001600,0.036783,-0.000288,
Z Velocity[A/fs],-0.001693,0.007060,0.078268,-0.056427,
Speed[A/fs],0.162984,0.151019,0.676751,0.658577,
,,,,,
C2H2_14r142, C[0], C[1], H[2], H[3], 
Densities, 1.56072412275843, 2.103531078978348, 0.0007065972772865988, 6.720616660760912e-05, 
Time[fs], 62.500000, 64.000000, 26.500000, 26.500000, 
Density Sum, 3.665029005180672,,,,
X Velocity[A/fs],-0.160783,0.154966,-0.669539,0.652875,
Y Velocity[A/fs],0.004252,-0.000697,-0.068969,0.083477,
Z Velocity[A/fs],-0.011502,-0.000680,0.078692,-0.045377,
Speed[A/fs],0.161250,0.154969,0.677667,0.659753,
,,,,,
C2H2_14r8, C[0], C[1], H[2], H[3], 
Densities, 1.844566828868803, 1.886575841588997, 0.0008037094205406416, 3.355229443322143e-05, 
Time[fs], 63.000000, 64.000000, 26.500000, 26.500000, 
Density Sum, 3.731979932172773,,,,
X Velocity[A/fs],-0.158907,0.154549,-0.663561,0.652668,
Y Velocity[A/fs],0.005980,-0.000448,-0.031587,-0.042172,
Z Velocity[A/fs],0.001245,0.003422,0.060813,-0.049911,
Speed[A/fs],0.159024,0.154588,0.667090,0.655931,
,,,,,
C2H2_14r24, C[0], C[1], H[2], H[3], 
Densities, 1.875497477886074, 1.833624800492086, 0.0004812955268300917, 0.000218298926825154, 
Time[fs], 65.000000, 63.000000, 27.000000, 27.000000, 
Density Sum, 3.709821872831816,,,,
X Velocity[A/fs],-0.154524,0.158361,-0.646749,0.691059,
Y Velocity[A/fs],-0.007972,0.005530,-0.074150,0.076873,
Z Velocity[A/fs],-0.002504,-0.004620,-0.005727,-0.041885,
Speed[A/fs],0.154749,0.158525,0.651011,0.696582,
,,,,,
C2H2_14r122, C[0], C[1], H[2], H[3], 
Densities, 1.884939113758934, 1.756687697504951, 0.0006970800458757286, 5.442258484530493e-05, 
Time[fs], 62.500000, 64.000000, 26.500000, 26.500000, 
Density Sum, 3.642378313894606,,,,
X Velocity[A/fs],-0.160066,0.155792,-0.679131,0.665659,
Y Velocity[A/fs],0.004587,-0.008528,0.010379,0.049664,
Z Velocity[A/fs],-0.002353,0.002010,0.037596,0.031901,
Speed[A/fs],0.160149,0.156038,0.680250,0.668271,
,,,,,
C2H2_14r134, C[0], C[1], H[2], H[3], 
Densities, 2.000581261022062, 1.719257602301847, 0.0006807186256951333, 5.024676674434004e-05, 
Time[fs], 63.500000, 65.000000, 26.500000, 26.500000, 
Density Sum, 3.720569828716348,,,,
X Velocity[A/fs],-0.156624,0.153124,-0.667897,0.658709,
Y Velocity[A/fs],-0.005067,-0.003206,0.061008,-0.049794,
Z Velocity[A/fs],0.009185,-0.004989,0.034994,0.055397,
Speed[A/fs],0.156975,0.153239,0.671590,0.662907,
,,,,,
C2H2_14r65, C[0], C[1], H[2], H[3], 
Densities, 1.558428381576232, 2.08948794351274, 0.0008544466099085315, 7.992111956231772e-05, 
Time[fs], 63.000000, 62.500000, 26.500000, 26.500000, 
Density Sum, 3.648850692818443,,,,
X Velocity[A/fs],-0.159124,0.159295,-0.672378,0.659844,
Y Velocity[A/fs],-0.002071,-0.002581,-0.065471,0.090366,
Z Velocity[A/fs],-0.001229,0.000830,0.062314,-0.055788,
Speed[A/fs],0.159143,0.159318,0.678425,0.668336,
,,,,,
C2H2_14r15, C[0], C[1], H[2], H[3], 
Densities, 1.909288873157005, 1.749120592231984, 0.000913616063340476, 9.960549165449096e-05, 
Time[fs], 62.000000, 64.000000, 26.500000, 26.500000, 
Density Sum, 3.659422686943984,,,,
X Velocity[A/fs],-0.161658,0.153538,-0.670802,0.668579,
Y Velocity[A/fs],0.003148,0.002008,0.059439,-0.017078,
Z Velocity[A/fs],-0.013571,0.000002,0.091214,-0.063788,
Speed[A/fs],0.162258,0.153551,0.679579,0.671832,
,,,,,
C2H2_14r189, C[0], C[1], H[2], H[3], 
Densities, 1.971215463948813, 1.705003436808219, 0.0005747221481466629, 6.040561633134225e-05, 
Time[fs], 65.000000, 61.000000, 26.500000, 26.500000, 
Density Sum, 3.676854028521509,,,,
X Velocity[A/fs],-0.151131,0.164183,-0.663825,0.662487,
Y Velocity[A/fs],0.006172,-0.004135,-0.064198,0.087644,
Z Velocity[A/fs],-0.004803,0.005033,0.058520,-0.060186,
Speed[A/fs],0.151333,0.164313,0.669485,0.670964,
,,,,,
C2H2_14r18, C[0], C[1], H[2], H[3], 
Densities, 2.108198928322137, 1.588018135098955, 0.0009991556752268209, 0.0001012971167933511, 
Time[fs], 62.500000, 64.500000, 26.500000, 27.000000, 
Density Sum, 3.697317516213112,,,,
X Velocity[A/fs],-0.159958,0.154047,-0.665697,0.687343,
Y Velocity[A/fs],0.002811,0.000493,-0.006188,0.032597,
Z Velocity[A/fs],0.002605,-0.007565,0.095749,-0.066988,
Speed[A/fs],0.160004,0.154234,0.672576,0.691369,
,,,,,
C2H2_14r1, C[0], C[1], H[2], H[3], 
Densities, 1.902957530637365, 1.753135432640588, 0.00078561607281926, 8.01388635376314e-05, 
Time[fs], 64.500000, 62.500000, 26.500000, 26.500000, 
Density Sum, 3.65695871821431,,,,
X Velocity[A/fs],-0.152623,0.161208,-0.669314,0.663076,
Y Velocity[A/fs],0.006953,0.003549,0.001792,-0.067041,
Z Velocity[A/fs],-0.005006,0.001698,0.072032,-0.108155,
Speed[A/fs],0.152863,0.161256,0.673181,0.675176,
,,,,,
C2H2_14r47, C[0], C[1], H[2], H[3], 
Densities, 1.967772473012345, 1.631527274909928, 0.001266187577640741, 6.38274595743785e-05, 
Time[fs], 61.000000, 62.000000, 26.500000, 26.500000, 
Density Sum, 3.600629762959488,,,,
X Velocity[A/fs],-0.163118,0.160980,-0.675945,0.669108,
Y Velocity[A/fs],-0.008574,0.006025,0.096714,-0.087097,
Z Velocity[A/fs],0.002532,-0.001274,0.014537,0.061449,
Speed[A/fs],0.163362,0.161098,0.682983,0.677545,
,,,,,
C2H2_14r143, C[0], C[1], H[2], H[3], 
Densities, 2.088126549237102, 1.585889510790714, 0.0007575897106781496, 4.000214420581747e-05, 
Time[fs], 64.000000, 63.500000, 26.500000, 26.500000, 
Density Sum, 3.6748136518827,,,,
X Velocity[A/fs],-0.155234,0.157128,-0.670190,0.665574,
Y Velocity[A/fs],0.009265,0.000771,0.067810,-0.046488,
Z Velocity[A/fs],0.008268,0.004518,-0.029713,-0.001085,
Speed[A/fs],0.155730,0.157195,0.674267,0.667196,
,,,,,
C2H2_14r99, C[0], C[1], H[2], H[3], 
Densities, 2.19477145660225, 1.44856031517225, 0.003773892298575764, 6.553359547013071e-05, 
Time[fs], 60.500000, 63.500000, 26.500000, 26.500000, 
Density Sum, 3.647171197668546,,,,
X Velocity[A/fs],-0.164724,0.155367,-0.671463,0.669194,
Y Velocity[A/fs],0.003675,-0.000489,-0.067241,0.019678,
Z Velocity[A/fs],0.002611,-0.001659,0.060770,-0.059426,
Speed[A/fs],0.164786,0.155377,0.677553,0.672115,
,,,,,
C2H2_14r34, C[0], C[1], H[2], H[3], 
Densities, 1.890746776561628, 1.777164207024167, 0.001457093700910312, 9.133549768172507e-05, 
Time[fs], 63.500000, 61.000000, 26.500000, 26.500000, 
Density Sum, 3.669459412784387,,,,
X Velocity[A/fs],-0.157601,0.165490,-0.671896,0.654431,
Y Velocity[A/fs],0.003735,0.001714,-0.003518,0.063948,
Z Velocity[A/fs],0.000193,-0.001609,-0.059091,0.083893,
Speed[A/fs],0.157645,0.165506,0.674499,0.662878,
,,,,,
C2H2_14r61, C[0], C[1], H[2], H[3], 
Densities, 2.163826772190237, 1.547924630207021, 0.00082062725154334, 9.750766869771738e-05, 
Time[fs], 64.000000, 64.000000, 26.500000, 26.500000, 
Density Sum, 3.712669537317499,,,,
X Velocity[A/fs],-0.154641,0.154041,-0.660956,0.662875,
Y Velocity[A/fs],0.002230,0.000492,-0.045563,-0.028072,
Z Velocity[A/fs],0.019885,-0.000683,-0.085105,0.036713,
Speed[A/fs],0.155930,0.154043,0.667968,0.664484,
,,,,,
C2H2_14r14, C[0], C[1], H[2], H[3], 
Densities, 2.195077046945833, 1.537070644744461, 0.000481929047763148, 3.312217153654449e-05, 
Time[fs], 65.000000, 65.000000, 26.500000, 26.500000, 
Density Sum, 3.732662742909594,,,,
X Velocity[A/fs],-0.152079,0.152288,-0.666549,0.664020,
Y Velocity[A/fs],0.002595,0.002611,0.007072,0.051181,
Z Velocity[A/fs],-0.007641,0.001224,-0.063728,0.044446,
Speed[A/fs],0.152293,0.152315,0.669625,0.667471,
,,,,,
C2H2_14r83, C[0], C[1], H[2], H[3], 
Densities, 1.634678450544106, 2.149708937330746, 0.0002742232366411654, 5.763523757266942e-05, 
Time[fs], 68.000000, 64.500000, 26.500000, 26.500000, 
Density Sum, 3.784719246349066,,,,
X Velocity[A/fs],-0.143543,0.152515,-0.660144,0.665721,
Y Velocity[A/fs],-0.002238,0.005274,0.046534,-0.071804,
Z Velocity[A/fs],-0.001590,-0.000126,-0.031601,0.050866,
Speed[A/fs],0.143569,0.152606,0.662537,0.671512,
,,,,,
C2H2_14r166, C[0], C[1], H[2], H[3], 
Densities, 1.657684499725766, 1.961016373394045, 0.001716944585684832, 3.415905442211098e-05, 
Time[fs], 61.000000, 63.000000, 26.500000, 26.500000, 
Density Sum, 3.620451976759917,,,,
X Velocity[A/fs],-0.164475,0.156570,-0.674485,0.671609,
Y Velocity[A/fs],-0.000956,-0.004895,0.069214,0.018568,
Z Velocity[A/fs],0.001217,0.001178,-0.049779,-0.034166,
Speed[A/fs],0.164482,0.156651,0.679852,0.672734,
,,,,,
C2H2_14r183, C[0], C[1], H[2], H[3], 
Densities, 1.745073861516774, 1.942787678546609, 0.0009372603590255165, 8.260416774384508e-05, 
Time[fs], 63.000000, 64.500000, 26.500000, 26.500000, 
Density Sum, 3.688881404590152,,,,
X Velocity[A/fs],-0.157869,0.154345,-0.663613,0.659318,
Y Velocity[A/fs],-0.005750,-0.004115,0.027819,-0.030665,
Z Velocity[A/fs],0.001253,-0.004787,-0.094328,0.062281,
Speed[A/fs],0.157978,0.154474,0.670861,0.662963,
,,,,,
C2H2_14r71, C[0], C[1], H[2], H[3], 
Densities, 1.62835609690744, 2.070887860081297, 0.001256602937367621, 6.702757824568503e-05, 
Time[fs], 64.500000, 64.000000, 26.500000, 26.500000, 
Density Sum, 3.70056758750435,,,,
X Velocity[A/fs],-0.154280,0.156196,-0.670639,0.659255,
Y Velocity[A/fs],-0.000012,-0.000669,0.018067,-0.043968,
Z Velocity[A/fs],0.006255,-0.002539,-0.040022,0.026727,
Speed[A/fs],0.154406,0.156218,0.672075,0.661260,
,,,,,
C2H2_14r199, C[0], C[1], H[2], H[3], 
Densities, 1.890464099132702, 1.814939592968431, 0.001100047575636025, 0.0001018085343882355, 
Time[fs], 64.000000, 63.500000, 26.500000, 26.500000, 
Density Sum, 3.706605548211158,,,,
X Velocity[A/fs],-0.156427,0.155708,-0.668943,0.665494,
Y Velocity[A/fs],-0.008059,0.002316,0.055237,0.043844,
Z Velocity[A/fs],-0.001204,-0.007838,0.035168,0.044815,
Speed[A/fs],0.156639,0.155922,0.672141,0.668441,
,,,,,
C2H2_14r37, C[0], C[1], H[2], H[3], 
Densities, 1.801604762698367, 1.881878725694407, 0.0006111135667242959, 4.711019292816838e-05, 
Time[fs], 64.000000, 63.500000, 26.500000, 26.500000, 
Density Sum, 3.684141712152426,,,,
X Velocity[A/fs],-0.154102,0.156554,-0.668052,0.667576,
Y Velocity[A/fs],-0.003368,0.004553,0.062094,-0.064314,
Z Velocity[A/fs],0.002371,0.002911,-0.059730,-0.043317,
Speed[A/fs],0.154157,0.156647,0.673585,0.672064,
,,,,,
C2H2_14r173, C[0], C[1], H[2], H[3], 
Densities, 2.30456796723979, 1.357655515931303, 0.000865501729836837, 7.416293797652626e-05, 
Time[fs], 65.500000, 62.000000, 26.500000, 26.500000, 
Density Sum, 3.663163147838906,,,,
X Velocity[A/fs],-0.149907,0.160547,-0.661993,0.662397,
Y Velocity[A/fs],0.002928,-0.001533,-0.064724,0.083219,
Z Velocity[A/fs],0.007298,0.003052,0.071133,-0.052705,
Speed[A/fs],0.150114,0.160584,0.668943,0.669681,
,,,,,
